"id","name","description","price","shop","brand","labels"
6419999,"Kapuzenjacke mit Bahnen in Lederoptik  Schwarz","Kapuzenpullover von ASOS aus Baumwolljersey Kapuze und durchgehender Reißverschluss vorne PUBahn an der Passe aufgesetzte Beuteltasche gerippte Abschlüsse DIE MARKE ASOS Die von unserem engagierten Herrenbekleidungsteam in unserem Londoner Studio entworfene und kreierte Herrenkollektion gibt es nur bei ASOS.ÜBER MICH Material 1: 53% Baumwolle, 47% Polyester; Material 2: 100% Baumwolle GRÖSSE UND PASSFORM Größe des Models: 185,5 cm (6 Fuß 1 Zoll) Model trägt Größe M Dieses Modell ist in regulärer Passform erhältlich und entspricht den Größenangaben. SO PFLEGEN SIE MICH Wie auf dem Pflegeetikett angegeben in der Maschine waschen Produktcode: 332802. ÜBER MICH Material 1: 53% Baumwolle, 47% Polyester; Material 2: 100% Baumwolle GRÖSSE UND PASSFORM Größe des Models: 185,5 cm (6 Fuß 1 Zoll) Model trägt Größe M Dieses Modell ist in regulärer Passform erhältlich und entspricht den Größenangaben.",25.71,"Asos","Asos","Bekleidung,Jacken,Lederjacken,Kunstlederjacken,Strickjacken,Cardigans"
6420883,"Kleid mit ChiffonRock  Schwarz","Abendkleid von Lipsy aus Polyestermischung Rundhalsausschnitt transparenter ChiffonRock mit asymmetrischem Saum Reißverschluss auf der Rückseite normale Passform ÜBER LIPSY Die Londoner Modemarke Lipsy ist besonders für ihre auffälligen Partykleider bekannt. Ihre Partykleidungs, Schuh, und Schmuckkollektionen sprühen vor jungem Esprit und machen einfach Spaß. Das Label kreiert moderne Stile  freuen Sie sich also auf strukturierte Schnitte, kräftige Drucke und starke Verzierungen mit einigen Linien, die es nur bei ASOS gibt.ÜBER MICH Body: 97% Polyester, 3% Elastan Rock: 100% Polyester GRÖSSE UND PASSFORM Model trägt EUGröße 36 (UKGröße 8, USGröße 4) Größe des Models: 179 cm (5 Fuß 10,5 Zoll) SO PFLEGEN SIE MICH Wie auf dem Pflegeetikett angegeben in der Maschine waschen Produktcode: 338820",21.989999771118164,"Asos","Lipsy","Bekleidung,Kleider,Chiffonkleider,Etuikleider,kurze Kleider,Partykleider"
6424731,"ICELAND Snowboot / Winterstiefel braun/cognac","Pajar ICELAND Snowboot / Winterstiefel braun/cognac: Spaziergänge durch Wald und Wiesen, raschelndes Herbstlaubso lieben wir diese Jahreszeit! Pajar hat den idealen Stiefel für uns. Jetzt Pajar Snowboots versandkostenfrei bei Zalando bestellen!",129.95,"Zalando","Pajar","Schuhe,Stiefel,Fellstiefel,Flache Stiefel,Schnürstiefel,Winterstiefel,Gefütterte Stiefel"
6425347,"Sisters Point GUMMI Cocktailkleid black","Sisters Point GUMMI Cocktailkleid black: Gib GUMMI und zwar edel! Das gleichnamige Cocktailkleid von Sisters Point bezaubert uns mit zartem Chiffon und einer edlen Silhouette. Jetzt Sisters Point Cocktailkleider versandkostenfrei bei Zalando bestellen!",44.95,"Zalando","Sisters Point","Bekleidung,Kleider,kurze Kleider,One Shoulder Kleider,Partykleider,Sommerkleider"
6426419,"Pumps YUKON SIOJI von Alberto Gozzi","Alberto Gozzi Pumps YUKON SIOJI. Braun / Beige / Orange. In Damengrößen erhältlich. 36,37 1/2,38,39,39 1/2,40 1/2,41. Jetzt Pumps von Alberto Gozzi versandkostenfrei bei Spartoo.de bestellen!",124,"Spartoo","Alberto Gozzi","Schuhe,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps"
6426623,"Sneaker 6788 von Victoria","Victoria Sneaker 6788. Schwarz. In Herrengrößen erhältlich. 35,36,37,38,41,45. Hergestellt in Spain vulkanisierte Innensohle aus Naturkautschuk Jetzt Sneaker von Victoria versandkostenfrei bei Spartoo.de bestellen!",49,"Spartoo","Victoria","Schuhe,Halbschuhe,Sneaker,Sneaker High,Sneaker Low,Stiefel,Desert Boots,Lederstiefel"
6433711,"Mjus  Galdar  Stiefeletten & Boots für Damen / grau","Mjus  Stiefeletten & Boots für Damen, verfügbar in Gr. 40|41|42.",130,"Sarenza","Mjus","Schuhe,Lederschuhe,Stiefeletten,Schlupfstiefeletten,Schnürstiefeletten,Wedges,Keilstiefeletten"
6438071,"Pumps ivory","Für den schönsten Tag im Leben braucht man neben dem richtigen Mann und einem atemberaubenden Kleid, vor allem eines: die richtigen Schuhe. Schön müssen sie sein und klassisch, elegant und ein bisschen verspielt, bequem und stilvoll. Das alles bekommen Sie bei den weißen Menbur Pumps, denn am schönsten Tag im Leben macht man keine Kompromisse.",55.95000076293945,"Zalando","Menbur","Schuhe,High Heels,Kitten Heels,Pumps,Lederpumps,Slingpumps"
6438703,"TOMMY WORK BAG Tasche indigo","property of TOMMY WORK BAG Tasche indigo: Die perfekte Tasche für Uni und Schule! Die TOMMY WORK BAG bietet genug Platz für Laptop und Co und kommt dabei noch im coolen UsedLook daher. Jetzt property of Notebooktaschen versandkostenfrei bei Zalando bestellen!",199.95,"Zalando","Property of","Accessoires,Taschen,Businesstaschen,Laptophüllen,Umhängetaschen,Planen Taschen,Satchel"
6439871,"Pumps JIMMY CAM von Yin","Yin Pumps JIMMY CAM. Schwarz. In Damengrößen erhältlich. 36 1/2,38,38 1/2,39. Jetzt Pumps von Yin versandkostenfrei bei Spartoo.de bestellen!",103.5,"Spartoo","Yin","Schuhe,High Heels,Lackschuhe,Lederschuhe,Pumps,Lackpumps,Lederpumps,Spangenpumps"
6439875,"Pumps JEMMA REFLEX von Yin","Yin Pumps JEMMA REFLEX. Rot. In Damengrößen erhältlich. 36 1/2,37 1/2,38,39,39 1/2. Jetzt Pumps von Yin versandkostenfrei bei Spartoo.de bestellen!",132,"Spartoo","Yin","Schuhe,High Heels,Lackschuhe,Lederschuhe,Pumps,Lackpumps,Lederpumps"
6441863,"MA1  JerseyBomberjacke mit Tasche  Schwarz","Bomberjacke von ASOS aus Baumwolle gerippter Kragen Reißverschlussöffnung zwei schräge Seitentaschen gerippte Abschlüsse an Saum und Bündchen DIE MARKE ASOS Die von unserem engagierten Herrenbekleidungsteam in unserem Londoner Studio entworfene und kreierte Herrenkollektion gibt es nur bei ASOS.ÜBER MICH Material: 100% Baumwolle GRÖSSE UND PASSFORM Größe des Models: 178 cm (5 Fuß 10 Zoll) Model trägt Größe M Dieses Modell ist in regulärer Passform erhältlich. Bitte beachten Sie, dass die reguläre Passform von ASOS minimal schmaler geschnitten ist als bei anderen Marken. SO PFLEGEN SIE MICH Wie auf dem Pflegeetikett angegeben in der Maschine waschen Produktcode: 331483",34.9900016784668,"Asos","Asos","Bekleidung,Jacken,Blouson Jacken,College Jacken,Winterjacken,Daunenjacken"
6448367,"Jane Norman Jerseykleid black/pink","Jane Norman Jerseykleid black/pink: Für die nächste FlashbackParty bestens gerüstet, gehts mit dem knalligen Kleid aus dem Hause Jane Norman direkt auf die Tanzfläche, um das Beste der 80er wieder auferstehen zu lassen. Jetzt Jane Norman Jerseykleider versandkostenfrei bei Zalando bestellen!",44.95,"Zalando","Jane Norman","Bekleidung,Kleider,kurze Kleider,One Shoulder Kleider,Partykleider,Sommerkleider"
6449131,"Pumps red","Pier One Pumps red: Ein sinnliches Rot, ein schmaler Stiletto und ein zartes Riemchen  femininer als diese Pumps aus dem Hause Pier One könnten sich Schuhe wohl kaum präsentieren. Jetzt Pier One Klassische Pumps versandkostenfrei bei Zalando bestellen!",59.95,"Zalando","Pier One","Schuhe,Lederschuhe,Pumps,Lederpumps,Mary Janes,Spangenpumps"
6449135,"Pumps black","Pier One Pumps black: Die Eleganz von Pumps, jedoch mit weitaus sicherem Halt: das sind die schwarzen Pumps von Pier One! Ein Designklassiker, der gerechtfertigt Eingang in Ihre SchuhschrankAnnalen finden wird!. Jetzt Pier One Klassische Pumps versandkostenfrei bei Zalando bestellen!",59.95,"Zalando","Pier One","Schuhe,Lederschuhe,Pumps,Lederpumps,Mary Janes,Spangenpumps"
6450291,"Pumps TEMPEST von Firetrap","Firetrap Pumps TEMPEST. Maulwurf. In Damengrößen erhältlich. 37,38,39,40. Jetzt Pumps von Firetrap versandkostenfrei bei Spartoo.de bestellen!",47.41,"Spartoo","Firetrap","Schuhe,High Heels,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps"
6450295,"Pumps TEMPEST von Firetrap","Firetrap Pumps TEMPEST. Schwarz. In Damengrößen erhältlich. 38,39,40. Jetzt Pumps von Firetrap versandkostenfrei bei Spartoo.de bestellen!",47.41,"Spartoo","Firetrap","Schuhe,High Heels,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps"
6455219,"Telia by Georgia Rose  Stiefeletten & Boots für Damen / braun","Georgia Rose  Stiefeletten & Boots für Damen, verfügbar in Gr. 37|39|41.",189,"Sarenza","Georgia Rose","Schuhe,Lederschuhe,Stiefeletten,Schlupfstiefeletten,Winterstiefeletten,Wedges,Keilstiefeletten"
6462487,"BARDON QUILTS Outdoorjacke olive","Wer einen Klassiker sucht, der hat ihn in der olivgrünen Steppjacke BARDON QUILTS des britischen Traditionslabels Barbour gefunden: Hochwertiges Nylon trifft auf warmen Fleece, abgerundet mit CordDetails und dem typischen Steppkaro. Herbstwindfest wird BARDON QUILTS durch den abgedeckten Reißverschluss und einem breiten Riegel vor dem Kragen.",229.9499969482422,"Zalando","Barbour","Bekleidung,Jacken,Steppjacken,Übergangsjacken,Wachsjacken,Winterjacken"
6464411,"Pumps ABALENE von Nine West","Nine West Pumps ABALENE. Kakao. In Damengrößen erhältlich. 38 1/2,39,40 1/2. Jetzt Pumps von Nine West versandkostenfrei bei Spartoo.de bestellen!",77.4,"Spartoo","Nine West","Schuhe,High Heels,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps"
6472107,"FREYA Daunenjacke black","Wenn arktische Winde aufkommen und an der Nasenspitze der erste Eiszapfen wächst, dann ist die Zeit reif für den schwarzen Daunenmantel von Schott. Hier kauft man nicht nur den optimalen Kälteschutz. Die kalte Jahreszeit kann nun noch mehr und intensiver gelebt werden als je zu vor.",249.9499969482422,"Zalando","Schott NYC","Bekleidung,Jacken,Winterjacken,Daunenjacken,Mäntel,Kurzmäntel,Wintermäntel,Daunenmäntel"
6499031,"NEW PROJEKT MAGLIA HOODY Nachtwäsche Shirt bianco","Wie bettet Frau sich am besten zur Ruhe  natürlich mit dem neuen NachtdressKapuzenpulli NEW PROJEKT MAGLIA von La Perla. Eine weiche, angenehme Stoffqualität in einem lässigen Style lässt Sie ganz in die Traumwelt abtauchen.",124.94999694824219,"Zalando","La Perla","Bekleidung,Homewear,Pyjamas,Pyjamaoberteile,Pullover,V Pullover"
6499295,"BRADFORD Geldbörse cognac","Cowgirls lieben ihre Ledertaschen! Cowboysbag weiß das und kreierte mit BRADFORD eine besonders elegante Lösung, unsere Habseligkeiten zu verstauen. In VintageOptik und mit viel Platz für Kreditkarten, Führerschein etc. begeistert BRADFORD jedes noch so wilde Mädchen.",79.94999694824219,"Zalando","Cowboysbelt","Accessoires,Geldbeutel,Kellnerbörse,Portemonnaie,Taschen,Ledertaschen"
6499727,"FREYA Daunenjacke ocean","Die Winter in New York sind hart. Das mag für die New Yorker eine Last sein, für uns ist es ein Glücksfall, denn dank des frostigen Wetters hat die Firma Schott NYC jede Menge Erfahrung und Wissen eingesetzt, um die wunderbar warme Jacke FREYA in Dunkelblau auf den Markt zu bringen. Die dicke Daunenfüllung wird hier durch einen supersoften Kunstfellbesatz und ein weiches Innenfutter an der Kapuze ergänzt. Freut Euch auf den Winter!",249.9499969482422,"Zalando","Schott NYC","Bekleidung,Jacken,Winterjacken,Daunenjacken,Mäntel,Kurzmäntel"
6501315,"Tatoosh Sandalen SPARTIATE von Tatoosh","Tatoosh Sandalen SPARTIATE. Blau. In Damengrößen erhältlich. 36,38,39,40. Jetzt Sandalen von Tatoosh versandkostenfrei bei Spartoo.de bestellen!",126.4,"Spartoo","Tatoosh","Schuhe,Lederschuhe,Sandalen,Gladiator Sandalen,Ledersandalen,Riemchensandalen"
6501399,"Tatoosh Sandalen SEATTLE von Tatoosh","Tatoosh Sandalen SEATTLE. Schwarz. In Damengrößen erhältlich. 36,37,38,40. Jetzt Sandalen von Tatoosh versandkostenfrei bei Spartoo.de bestellen!",183.2,"Spartoo","Tatoosh","Schuhe,Lederschuhe,Sandaletten,Riemchensandaletten,Wedges,Keilsandaletten"
6508851,"SANTO Schnürstiefelette black","Moskauer Nächte sind lang, die Nächte im Winter erst Recht! Allerdings dürfte das den Träger des schwarzen Schnürers PS SANTO von Prime Shoes nicht schrecken. Der exklusive, exzellent verarbeitete Kalbslederschuh ist warm gefüttert mit echtem Lammfell. In Kombination mit der robusten, für den Bergsport entwickelten VibramSohle, mit der sich wirklich jedes Terrain mit Leichtigkeit beschreiten lässt, möchte kein Mann mehr das 2 in 1Design von PS SANTO missen.",369.95001220703125,"Zalando","Prime Shoes","Schuhe,Stiefel,Schnürstiefel,Winterstiefel,Gefütterte Stiefel,Stiefeletten,Schnürstiefeletten"
6515171,"Boss Orange IVENTU Kleid black","Boss Orange IVENTU Kleid black: Das kleine Schwarze wird von Boss Orange wintertauglich gemacht! Damit es aber nicht ganz hochgeschlossen zugeht, bleibt die linke Schulter frei. Jetzt Boss Orange Strickkleider versandkostenfrei bei Zalando bestellen!",199.95,"Zalando","HUGO BOSS","Bekleidung,Kleider,kurze Kleider,One Shoulder Kleider,Partykleider,Sommerkleider"
6515411,"HANNEN Schnürstiefelette cordovan","Stilvoll durch den Winter kommen Sie mit HANNEN! Die rotbraunen Schnürboots aus dem Hause UGG Australia überzeugen aber nicht nur optisch. Das reichhaltig geölte Glattleder lässt Nässe keine Chance in den Schuh einzudringen und im Inneren wärmt ein flauschiges Lammfellfutter. Eine funktionale Laufsohle vollendet die hippen Boots!",319.95001220703125,"Zalando","UGG Australia","Schuhe,Stiefel,Schnürstiefel,Winterstiefel,Gefütterte Stiefel,Snowboots,Winterschuhe"
6523071,"Manada by Moschino Cheap & Chic  Pumps für Damen / schwarz","Moschino Cheap & Chic  Pumps für Damen, verfügbar in Gr. 35|36|41.",192.4,"Sarenza","Moschino","Schuhe,Lackschuhe,Lederschuhe,Pumps,Lackpumps,Lederpumps"
6523863,"Tempura Daunenmantel dark navy","Gesteppte Jacken setzen sich immer wieder durch und sind fast schon Klassiker. Vero Moda interpretiert diese mit dem gesteppten Daunenmantel TEMPURA neu. Toll ist vor allem der hohe, aufgestellte Kragen im Nackenbereich, der nicht nur wunderschön voluminös ist, sondern uns auch vor eisigen Winden schützt. Zu diesem Mantel von Vero Moda gibt es die Wärme und Kuschelgarantie gratis dazu!",99.94999694824219,"Zalando","Vero Moda","Bekleidung,Jacken,Winterjacken,Daunenjacken,Mäntel,Steppmäntel,Wintermäntel,Daunenmäntel"
6524123,"French Connection ELLA DRAPE Etuikleid smoky","French Connection ELLA DRAPE Etuikleid smoky: Die Dame von Welt weiß natürlich wie sie den hochgeschätzten Göttergatten an das lang versprochene Dinner zu zweit erinnert. Jetzt French Connection Cocktailkleider versandkostenfrei bei Zalando bestellen!",229.95,"Zalando","French Connection","Bekleidung,Kleider,kurze Kleider,One Shoulder Kleider,Partykleider,Sommerkleider"
6532735,"Catherine  Slip  Marie Meili  Catherine  Slip","Slip von Marie Meili aus weicher, pflegeleichter, elastischer Polyestermischung tiefsitzender Hüftstil Spitzenborten mit Bogenkanten an den Seiten kontrastierende Zierschleife ÜBER MARIE MEILI Marie Meili verbindet die Label No Romeo und O Lingerie und schafft damit eine erfrischend neue LingerieKollektion. Mit einer Mischung aus weiblichen Elementen und zeitgemäßem Design liegt das Hauptaugenmerk von Marie Meili auf den Styles und Schnitten ihrer umfangreichen Kollektion. Mode trifft auf alltagstaugliche Entwürfe  BHHs mit Spitzensäumen und zarten Blumenmustern neben HighTechControlwear und sportlichen Modellen.ÜBER MICH Stoff 1: 66% Polyamid, 20% Viskose, 14% Elastan SO PFLEGEN SIE MICH Wie auf dem Pflegeetikett angegeben in der Maschine waschen Produktcode: 345404ÜBER MICH Stoff 1: 66% Polyamid, 20% Viskose, 14% Elastan. SO PFLEGEN SIE MICH Wie auf dem Pflegeetikett angegeben in der Maschine waschen",7.75,"Asos","Marie Meili","Bekleidung,Wäsche,Dessous,Dessous Höschen,Unterhosen,Slips"
6537427,"Datta by Eden  Stiefeletten & Boots für Damen / braun","Eden  Stiefeletten & Boots für Damen, verfügbar in Gr. 39|40|41.",160,"Sarenza","Eden Paris","Schuhe,Lederschuhe,Stiefeletten,Stiefeletten mit Absatz,Wedges,Keilstiefeletten"
6540111,"Pumps ELIAKA von","Keyté Pumps ELIAKA.. In Damengrößen erhältlich. 39,39 1/2,40. Jetzt Pumps von Keyté versandkostenfrei bei Spartoo.de bestellen!",116,"Spartoo","Key Té","Schuhe,Lackschuhe,Lederschuhe,Pumps,Lackpumps,Lederpumps,Riemchenpumps,Wedges,Keilpumps"
6540123,"Pumps ELEFA von Keyté","Keyté Pumps ELEFA. Schwarz. In Damengrößen erhältlich. 38 1/2,39 1/2,40. Jetzt Pumps von Keyté versandkostenfrei bei Spartoo.de bestellen!",113.4,"Spartoo","Key Té","Schuhe,High Heels,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps"
6544443,"Virona by Michel Perry  Stiefeletten & Boots für Damen / beige","Michel Perry  Stiefeletten & Boots für Damen, verfügbar in Gr. 36|39|40.",387,"Sarenza","Michel Perry","Schuhe,Lederschuhe,Stiefeletten,Schlupfstiefeletten,Schnürstiefeletten,Stiefeletten mit Absatz"
6544447,"Dessa by Eden  Pumps für Damen / schwarz","Eden  Pumps für Damen, verfügbar in Gr. 38|39|40.",91.8,"Sarenza","Eden Paris","Schuhe,Lederschuhe,Pumps,Lederpumps,Riemchenpumps,Wedges,Keilpumps"
6544499,"Blice by   Slipper für Damen / schwarz","Eden  Slipper für Damen, verfügbar in Gr. 36|37|38. Eden Blice schwarz. Leder Slipper",80,"Sarenza","Eden Paris","Schuhe,Halbschuhe,Schlüpfschuhe,Loafer,Slipper,Lederschuhe"
6544511,"Papalie by Eden  Stiefeletten & Boots für Damen / braun","Eden  Stiefeletten & Boots für Damen, verfügbar in Gr. 37|38|39|40.",150,"Sarenza","Eden Paris","Schuhe,Lederschuhe,Stiefeletten,Schnürstiefeletten,Wedges,Keilstiefeletten"
6550175,"ICHI ABUA Cocktailkleid black","ICHI ABUA Cocktailkleid black: Sich auf eine Promiparty zu schummeln ist eine Sache. Jetzt ICHI Cocktailkleider versandkostenfrei bei Zalando bestellen!",49.95,"Zalando","Ichi","Bekleidung,Kleider,kurze Kleider,One Shoulder Kleider,Partykleider,Sommerkleider"
6551175,"Religion Cocktailkleid jet black","Religion Cocktailkleid jet black: Ein Traum aus schwarzem Chiffon ist dieses Kleid von Religion. Jetzt Religion Cocktailkleider versandkostenfrei bei Zalando bestellen!",154.95,"Zalando","Religion","Bekleidung,Kleider,kurze Kleider,One Shoulder Kleider,Partykleider,Sommerkleider"
6551215,"Stiefel cafe","Tamaris Stiefel cafe: Der Winter ist da und mit dem schönen, braunen Stiefel aus dem Hause Tamaris, der mit tollen Ziernähten und dem außen sichtbaren Futter punktet, können Sie ihn stylisch durchschreiten und sich taper durch Schnee und Eis kämpfen. Jetzt Tamaris Snowboots versandkostenfrei bei Zalando bestellen!",69.95,"Zalando","Tamaris","Schuhe,Stiefel,Lederstiefel,Stiefel mit Absatz,Winterstiefel,Gefütterte Stiefel,Winterschuhe"
6600471,"KOSMOPOLIT Unterhemd / Shirt grey melange","Schiesser KOSMOPOLIT Unterhemd / Shirt grey melange: KOSMOPOLITen sind immer auf der Suche nach Neuem und Besonderen  fündig werden sie hingegen in dem gleichnamigen UnterShirt von Schiesser. Jetzt Schiesser Unterhemden versandkostenfrei bei Zalando bestellen!",32.95,"Zalando","Schiesser","Bekleidung,Shirts,TShirts,VShirts,Wäsche,Unterhemden,Kurzarm Unterhemd"
6600923,"CLASSIC SHORT Snowboot / Winterstiefel chocolate","Gleiches Recht für alle, dachten sich die UGGDesigner. Und so gibt es den legendären Boot CLASSIC SHORT endlich auch für Herren! Samtig weiches Leder und das unglaublich weiche LammfellFutter sorgen für den bewährten UGGKomfort, dem einfach keiner widerstehen kann. Der dunkle Braunton rundet die neuen Winterbegleiter ab!",249.9499969482422,"Zalando","UGG Australia","Schuhe,Stiefel,Winterstiefel,Snowboots,Stiefeletten,Schlupfstiefeletten"
6608523,"Pumps RED HOLLYWOOD von Magrit","Magrit Pumps RED HOLLYWOOD. Rot. In Damengrößen erhältlich. 37,39,41. Jetzt Pumps von Magrit versandkostenfrei bei Spartoo.de bestellen!",148.8,"Spartoo","Magrit","Schuhe,High Heels,Lederschuhe,Pumps,Lederpumps,Peeptoes"
6608775,"Pumps JUINES von French Connection","French Connection Pumps JUINES. Schwarz. In Damengrößen erhältlich. 36,37,39,40,41. Jetzt Pumps von French Connection versandkostenfrei bei Spartoo.de bestellen!",144.8000030517578,"Spartoo","French Connection","Schuhe,High Heels,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps,Riemchenpumps,Spangenpumps"
6616139,"Herren eterna comfort fit Classic Fit Kent Langarm gerade Kent Kombimanschette Klassisch gestreift","Modisches Hemd bei Herrenausstatter: Langarmhemd von eterna Der angenehme, komfortable Schnitt sorgt bei diesem Hemd für höchsten Tragekomfort und eine legere Optik. Das stilvolle StreifenDessin komplettiert den smarten Look und macht aus dem Hemd einen modischen Begleiter für jeden Tag. Absolut chic und super praktisch durch die BügelfreiAusrüstung. Schnitt/Verarbeitung: Comfort Fit  Langarmhemd in gerader, bequemer Passform. KentKragen, mit eingenähten Kragenstäbchen. Schenkellänge ca. 8 cm. Beidseitig abgesteppte Knopfleiste. Mit Schulterpasse und Brusttasche links mit kleiner LogoStickerei. Weitenverstellbare Kombimanschette mit geknöpftem Ärmelschlitz. Gerade geschnittener Saum. Maße: Bei Größe 40 Brustweite ca. 120 cm, Rückenlänge ca. 79 cm. Material: 100% Baumwolle in feiner PopelineQualität. Mit NON IRONAusrüstung  Bügelfrei  Hoher Tragekomfort durch Selbstglättung. In Europa nach höchstem Öko Tex Standard zertifiziert und produziert. Farbe/Dessin: Streifen in Blau und Weiß.",49.95000076293945,"Herrenausstatter","Eterna","Bekleidung,Hemden,Business Hemden,Kentkragen Hemden,Gestreifte Hemden,Langarm Hemden"
6616959,"ZARI Cocktailkleid black","Minimum ZARI Cocktailkleid black: Mit dem ausdrucksstarken Cocktailkleid ZARI fällt es leicht, ab und an die kalte Schulter zu zeigen und sich mit dem Champagnerglas hin zu schöneren Ausblicken zu drehen. Jetzt Minimum Cocktailkleider versandkostenfrei bei Zalando bestellen!",99.95,"Zalando","Minimum","Bekleidung,Kleider,kurze Kleider,One Shoulder Kleider,Partykleider,Sommerkleider"
6627799,"MAGNITUDE III Outdoorjacke black","Mit der MAGNITUDE III von Regatta sind sie stets auf der sicheren Seite. Die Jacke ist sowohl winddicht als auch wasserdicht und bleibt dabei stehts atmungsaktiv. So lässt sie sich prima für die unterschiedlichsten Outdooraktivitäten einsetzen, ganz gleich, ob auf dem Wasser, beim Wandern oder in der Stadt  das Wetter kann ihnen nichts mehr anhaben.",49.95000076293945,"Zalando","Regatta","Bekleidung,Jacken,Blouson Jacken,Übergangsjacken,Mäntel,Regenmäntel"
6628939,"STUBAI WATERPROOF Snowboot / Winterstiefel velvet brown","Trotzt jedem Winterwetter  die braune Schnürstiefelette STUBAI WATERPROOF von Patagonia! Die Features: MultiTraction Gummisohle  die aus zu 15% recyceltem Gummi besteht  verfügt in den Flexzonen über ein Lamellenprofil, das für beste Haftung auf glattem Untergrund sorgt; eine formgepresste EVAZwischensohle (ebenfalls bis zu 15% recycelt) und ein Kunststoffgelenk stützen den Fußbogen und erleichtern das natürliche Abrollen; hinzu kommen eine 100g PrimaLoft Eco Isolierung sowie ein weiches, wasserdichtes LederObermaterial mit Polyesterfutter, das nach ISO 14001 Umweltnormen gegerbt ist. Der Schaft lässt sich wahlweise umschlagen zusätzlicher Schutz vor Wettereinflüssen ist so garantiert. Die Füße bleiben warm und trocken  dafür sorgt der STUBAI WATERPROOF von Patagonia!",179.9499969482422,"Zalando","Patagonia","Schuhe,Stiefel,Winterstiefel,Snowboots,Stiefeletten,Winterstiefeletten"
6629463,"Pumps DOOZ von Jonak","Jonak Pumps DOOZ. Schwarz. In Damengrößen erhältlich. 36,37,38,40. Jetzt Pumps von Jonak versandkostenfrei bei Spartoo.de bestellen!",59.4,"Spartoo","Jonak","Schuhe,High Heels,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps,Peeptoes"
6630643,"Joe by Jonak  Sandalen für Damen / blau","Jonak  Sandalen für Damen, verfügbar in Gr. 37|39|40.",59,"Sarenza","Jonak","Schuhe,Lederschuhe,Sandalen,Ledersandalen,Riemchensandalen,Strandsandalen,Sommerschuhe"
6637327,"Morgan RAFLE Cocktailkleid bleu","Morgan RAFLE Cocktailkleid bleu: Erleben Sie Ihr blaues Modewunder! Wenn Sie das flatterleichte RAFLE Kleid von Morgan in strahlendem Blau anziehen, kommt das einem Gefühl wie auf dem roten Teppich gleich. Jetzt Morgan Cocktailkleider versandkostenfrei bei Zalando bestellen!",74.95,"Zalando","Morgan","Bekleidung,Kleider,kurze Kleider,One Shoulder Kleider,Partykleider,Sommerkleider"
6638343,"Classic Mini by Ugg Australia  Stiefeletten & Boots für Damen / braun","Ugg Australia  Stiefeletten & Boots für Damen, verfügbar in Gr. 36|37|38|39|40|41. Gefütterte DamenStiefeletten von Ugg, aus gefüttertem Veloursleder, mit abgerundeter Spitze und Kautschuksohle. Der berühmte Mini von Ugg ist ein Klassiker und Vorbote des Sommers! Er hat natürlich alles, was die Marke berühmt gemacht hat: umgedrehtes Schaffell (außen Schafleder, innen wolliges Fell) und dieser AstronautenLook. Auch wenn Sie in dieser Saison nicht an den Küsten Australiens surfen wollen, machen Sie mit diesen hübschen, weichen und natürlichen SommerBoots eine trendige Figur.<br>Bitte beachten Sie, dass dieses Modell nicht wasserdicht ist. Ihre Füße werden besonders warm gehalten, jedoch kann kein Schutz vor Nässe gewährleistet werden.",169,"Sarenza","UGG Australia","Schuhe,Lederschuhe,Stiefel,Sommerstiefel,Stiefeletten,Schlupfstiefeletten,Winterstiefeletten"
6641011,"Dr. Denim Kissy","Unerlässlich und das Fundament fürunzählige richtig gute Looks ist diese hautenge Jeggings mit Gesäßtaschen, Reißverschluss und rückwärtigem Logopatch. Durch den Stretchanteil sitzt Kissy von DR. DENIM makellos körpernah von der Hüfte bis zum Beinabschluss. Die cleane Optik macht die Hose zu einem echten Allrounder. Natürlich gibt es so ein begehrenswertes Basic von DR. DENIM zum gewohnt fairen Preis. Lieblingsfarbe aussuchen und glücklich sein!  Stil: Skinny Fit  5 Taschen  Logopatch  Stretch",49.95,"Frontlineshop","Dr. Denim","Bekleidung,Hosen,Leggings,Jeggings,Jeans,Stretch Jeans"
6648171,"Mokassin dusty brown","Wer auf lange Tradition setzt, der ist mit dem braunen Mokassin von Minnetonka bestens bedient. Die Ureinwohner Amerikas haben es vorgemacht und Sie können es ihnen gleichtun. Ursprünglich amerikanischer Lebensstil, den Minnetonka ihnen da bietet  und dabei auch noch so bequem.",79.94999694824219,"Zalando","Minnetonka","Schuhe,Halbschuhe,Schlüpfschuhe,Mokassins,Lederschuhe,Stiefeletten,Schlupfstiefeletten"
